Identifier (RIC),Company Name,Date,ESG_score,Social_score,Gov_score,Env_score,BVPS,Market_cap,Shares,Industry,Net_income,RETURN_ON_ASSET,QUICK_RATIO,ASSET_GROWTH,FNCL_LVRG,PE_RATIO,Scope_1,Scope_2,CO2_emissions,Energy_use,Water_use,Water_recycle,Toxic_chem_red,Injury_rate,Women_Employees,Human_Rights,Strikes,Turnover_empl,Board_Size,Shareholder_Rights,Board_gen_div,Bribery,Recycling_Initiatives,Total_assets
PH,Parker-Hannifin Corp,2013,47.32876526,44.36578312,38.773232,57.69570864,38.45659372,38547144529,151588030,Machinery,948784000,7.9998,1.0916,12.2702,2.2296,15.1859,6.984436718,46.08030372,697586,5489745,,,1,10.95,,0,0,,11,1,18.18181818,1,0,12540898000
PH,Parker-Hannifin Corp,2012,49.20898368,46.32896231,35.8794384,63.46362809,32.37964072,38931292655,154664510,Machinery,1155492000,10.444,1.1369,2.6039,2.1456,10.2591,7.060822769,48.30044379,683483,5200080,,,1,10,,0,0,,12,1,16.66666667,1,0,11170282000
PNR,Pentair PLC,2021,56.55858714,57.3272752,41.54307445,68.23165151,14.60735826,9686349353,167500000,Machinery,556000000,12.3564,0.5979,13.2565,1.9767,21.7983,15.62297038,21.71847041,112689,905571.5004,613000,,0,9.8,31,1,0,,8,1,37.5,1,0,4753600000
PNR,Pentair PLC,2020,53.5089297,57.22370187,35.04079254,64.84031143,12.65045045,9476673818,167400000,Machinery,357100000,8.6029,0.582,1.3939,2.0533,23.3645,17.39009874,22.53990261,118081,833812.4916,592000,,0,11.35,30,1,0,,9,1,33.33333333,1,0,4197200000
PNR,Pentair PLC,2019,50.87898563,58.57851643,30.72592593,59.26075172,11.53423849,9252139386,170400000,Machinery,361700000,8.9529,0.7816,8.7482,2.0966,20.2403,6.21125763,26.23149304,96196,882015.4296,557000,,0,10.5,30,1,0,,8,1,25,1,0,4139500000
PNR,Pentair PLC,2018,45.29566533,61.06159184,9.111623144,58.22329929,10.44425484,9560874230,177300000,Machinery,348300000,5.5851,0.6871,-55.9111,1.8098,18.0484,69.50767825,58.33081491,363790,856036.8,533621.658,,0,7,25.3,1,0,,12,1,16.66666667,1,0,3806500000
PNR,Pentair PLC,2017,49.6784028,66.0721546,20.30555556,56.24408371,27.72592185,9635168711,183700000,Machinery,177000000,6.6093,0.7878,-25.1508,2.1705,25.3839,68.74235776,59.6353305,356967,1870074,859664.639,,0,6,24.7,1,0,,12,1,16.66666667,1,0,8633700000
PNR,Pentair PLC,2016,40.40065432,49.88422568,22.19512195,45.21025146,23.46607832,9494834691,183100000,Machinery,178200000,4.4693,0.6814,-2.5242,2.828,21.1744,42.84680704,36.7468157,367436,1752084,792682.676,,0,,,1,0,,11,1,18.18181818,1,0,11534800000
PNR,Pentair PLC,2015,36.9757333,45.36375095,23.42105263,39.10661458,22.23405435,9199307755,180300000,Machinery,397100000,-0.6795,0.6051,11.0585,2.5931,21.5188,,,,,,,0,,,1,0,,11,1,18.18181818,1,0,11833500000
PNR,Pentair PLC,2014,45.64284881,50.9135441,28.42592593,54.23156191,24.46904512,9306622005,193700000,Machinery,356600000,1.9189,0.8029,-9.2657,2.0818,30.213,,,,,,,0,,,1,0,,11,1,18.18181818,1,0,10655200000
PNR,Pentair PLC,2013,44.03589411,54.1118782,20.86700337,52.33435747,30.30979612,9544364345,204600000,Machinery,517500000,4.5441,0.957,-1.1731,1.8952,25.0699,,,,,,,0,,,1,0,,11,1,18.18181818,1,0,11743300000
PNR,Pentair PLC,2012,47.37497779,54.58810349,30.32298137,53.70396709,50.00863422,9512995564,127400000,Machinery,-78900000,-1.3018,0.9336,159.0905,1.9832,28.9687,,,,,,,0,,,1,0,,10,1,20,1,0,11882700000
PWR,Quanta Services Inc,2021,39.3824148,46.34709138,69.46503288,11.0407043,36.30276799,16034110584,145373000,Construction & Engineering,491983000,4.573,1.1467,53.0695,2.2475,32.1035,54.18103619,0.778474314,665678,9636900,83888.471,,0,,8,1,0,,10,1,20,1,0,12855189000
PWR,Quanta Services Inc,2020,41.28678237,49.32727838,71.49187121,11.79884982,30.72698401,15730180215,145247000,Construction & Engineering,451959000,5.3269,1.3564,0.7992,1.993,22.5293,,,,,,,0,,,1,0,,9,1,11.11111111,1,0,8398272000
PWR,Quanta Services Inc,2019,31.14046683,23.28993343,58.86035135,19.06647108,27.79693913,15463349328,147534000,Construction & Engineering,406815000,5.2188,1.2871,17.7492,2.0129,14.2037,,,,,,,0,,,0,0,,9,1,11.11111111,1,0,8331682000
PWR,Quanta Services Inc,2018,30.41730146,24.36115815,55.45048143,18.49647266,23.56229284,15544682807,154226000,Construction & Engineering,289712000,4.3279,1.3473,9.1916,1.8329,12.791,,,,,,,0,,,0,0,,10,1,10,1,0,7075787000
PWR,Quanta Services Inc,2017,32.2473361,23.55583127,65.57271557,16.99703805,24.28563834,15440518878,157155000,Construction & Engineering,248125000,5.3232,1.4231,21.0325,1.6595,23.7121,,,,,,,0,,,0,0,,10,1,10,1,0,6480154000
PWR,Quanta Services Inc,2016,34.52409668,22.84117169,74.3265474,17.59125648,21.23142409,15516144744,157288000,Construction & Engineering,200440000,3.7546,1.3378,2.6952,1.6448,28.9843,,,,,,,0,,,0,0,,10,1,10,1,0,5354059000
PWR,Quanta Services Inc,2015,34.09933794,27.70207157,76.74570447,9.93337001,15.81388221,14029311672,195120000,Construction & Engineering,131203000,5.4226,1.4537,-16.6311,1.5088,24.7226,,,,,,,0,9.05,,0,0,,10,1,10,1,0,5213543000
PWR,Quanta Services Inc,2014,31.18054441,29.88890594,62.13182286,10.34362463,20.55134567,14378902942,219690000,Construction & Engineering,287592000,4.926,1.8002,7.9461,1.377,17.3792,,,,,,,0,12.09,,0,0,,12,1,8.333333333,1,0,6253583000
PWR,Quanta Services Inc,2013,25.77357982,28.9717801,45.14217198,8.791435954,19.70040339,14559151438,214978000,Construction & Engineering,391445000,7.3518,1.8494,12.6924,1.3666,22.6919,,,,,,,0,11.98,,0,0,,11,1,,1,0,5793245000
PWR,Quanta Services Inc,2012,24.76263179,31.51224323,46.57529611,2.53968254,17.70185687,14674575854,212835000,Construction & Engineering,305721000,6.2324,1.9551,9.3984,1.3765,20.6277,,,,,,,0,12.79,,0,0,,11,1,,1,0,5140757000
RHI,Robert Half International Inc,2021,73.18628528,79.09056509,73.15892572,62.44771673,12.50023533,13070908323,111718000,Professional Services,598626000,21.7296,1.1803,15.4427,2.1303,21.8846,0.115504013,2.088941084,11262.51,,,,0,,54,1,0,,8,1,25,1,0,2952359000
RHI,Robert Half International Inc,2020,72.02335548,77.10601631,76.02321916,57.03139155,10.69191601,13003389870,113318000,Professional Services,306276000,12.5811,1.2312,10.6436,2.0728,23.1407,0.288894501,2.792387831,18717.04,,,,0,,56,1,0,,8,1,25,1,0,2557424000
RHI,Robert Half International Inc,2019,70.50409734,79.56398311,70.35410864,54.18048021,9.888661202,12570607657,116411000,Professional Services,454433000,21.5652,1.1728,21.4551,1.9097,16.1923,,,,,,,0,,58,1,0,,6,1,16.66666667,1,0,2311408000
RHI,Robert Half International Inc,2018,53.64386481,46.13919324,73.18473076,39.42734567,8.822268137,13314417497,121602000,Professional Services,438972000,23.0358,1.3069,1.9086,1.7388,15.8514,,,,,,,0,,,0,0,,6,1,16.66666667,1,0,1903097000
RHI,Robert Half International Inc,2017,43.18546219,31.36467481,69.76976977,26.78550768,8.902514659,13384149669,124892000,Professional Services,332917000,15.9424,1.3734,5.0329,1.6632,21.3605,,,,,,,0,,,0,0,,7,1,14.28571429,1,0,1867454000
RHI,Robert Half International Inc,2016,38.25668193,29.60507429,53.56570019,32.17927297,8.489651616,12936978277,128766000,Professional Services,343389000,19.9123,1.417,6.3988,1.6499,18.2697,,,,,,,0,,,0,0,,6,1,16.66666667,1,0,1777971000
RHI,Robert Half International Inc,2015,31.48602112,25.41383571,43.11594756,25.95598846,7.618888948,12768735576,132930000,Professional Services,357796000,21.5649,1.4175,1.4434,1.6728,17.5242,,,,,,,0,,,0,0,,6,1,16.66666667,1,0,1671044000
RHI,Robert Half International Inc,2014,31.95580258,28.57972308,40.67284586,25.66556842,7.292889147,13115182718,135541000,Professional Services,305928000,19.5012,1.5156,10.5347,1.6518,25.8319,,,,,,,0,,,0,0,,6,1,16.66666667,1,0,1647267000
RHI,Robert Half International Inc,2013,35.54811795,33.61204013,46.10938143,23.99470899,6.75448209,13324379235,137589000,Professional Services,252195000,17.5651,1.5446,7.8913,1.63,22.9454,,,,,,,0,,,0,0,,6,1,16.66666667,1,0,1490271000
RHI,Robert Half International Inc,2012,21.53965227,25.88693411,28.57191201,3.558052434,6.092654901,13407393726,139409000,Professional Services,209942000,15.5911,1.5957,5.293,1.6396,20.1167,,,,,,,0,,,0,0,,6,1,16.66666667,1,0,1381271000
ROK,Rockwell Automation Inc,2021,63.64548426,65.62873992,39.90764055,81.26013026,20.6,31426403697,117100000,Electrical Equipment,1344300000,15.1183,0.6976,47.3096,5.2573,40.7397,5.021392723,14.29165621,129297,815000,317595.899,,0,1.85,30.8,1,0,,10,1,30,1,0,10701600000
ROK,Rockwell Automation Inc,2020,57.65564751,62.0049594,28.51413783,77.18821294,8.875647668,31226546364,116600000,Electrical Equipment,1023200000,15.3001,1.0789,18.8402,9.342,28.7185,5.087308731,13.75457546,125600,,321759.85,,0,2.15,31,1,0,,12,1,25,1,0,7264700000
ROK,Rockwell Automation Inc,2019,40.1569881,48.53319768,19.6577951,48.08786439,3.416737109,30457328023,119300000,Electrical Equipment,695800000,11.2453,1.1548,-2.3794,6.1211,18.9973,5.105921126,15.31776338,128900,,317974.44,,0,1.75,31,1,0,,12,1,25,1,0,6113000000
ROK,Rockwell Automation Inc,2018,40.83057818,54.4978271,24.32687753,39.65092714,12.89872408,30975562736,126900000,Electrical Equipment,1073800000,7.9784,0.9387,-12.5627,3.1356,48.762,6.923037673,14.71145506,127200,,325545.26,,0,1.8,31,1,0,,11,1,18.18181818,1,0,6262000000
ROK,Rockwell Automation Inc,2017,41.08979222,56.54873834,23.24795874,39.06765677,20.74454829,31289292271,129900000,Electrical Equipment,825700000,11.5783,1.7108,0.852,3.0649,26.7204,6.965234072,14.8011224,137300,,333116.08,,0,1.9,31,1,0,,11,1,18.18181818,1,0,7161700000
ROK,Rockwell Automation Inc,2016,45.33242425,56.89846126,36.04344469,40.43627419,15.28494624,30915140751,131100000,Electrical Equipment,729700000,10.8056,1.7755,10.8748,3.1802,20.5671,6.59953197,14.02400544,136600,,340686.9,,0,1.8,31,1,0,,10,1,10,1,0,7101200000
ROK,Rockwell Automation Inc,2015,46.03885814,60.18139499,31.64872089,42.57860819,16.77918216,29885643093,135700000,Electrical Equipment,827600000,13.1063,2.4028,2.8983,2.5695,16.2564,6.121003164,16.54937893,144000,,370970.376,,0,2.55,31,1,0,,10,1,10,1,0,6404700000
ROK,Rockwell Automation Inc,2014,48.37441183,51.75863855,51.0104465,42.48013521,19.2615942,30667643007,139700000,Electrical Equipment,826800000,13.7013,1.794,6.4966,2.3016,18.3819,3.680863981,16.76838036,128000,,408824,,0,1.7,30,1,0,,9,1,11.11111111,1,0,6224300000
ROK,Rockwell Automation Inc,2013,46.13980957,51.86883257,41.22612683,43.9750571,18.57399425,30744332449,140900000,Electrical Equipment,756300000,13.1747,1.7866,3.692,2.5875,19.714,4.169722019,18.99540031,139000,,344472.49,,0,2.05,30,1,0,,9,1,11.11111111,1,0,5844600000
ROK,Rockwell Automation Inc,2012,46.91658486,54.45014976,49.57825396,36.46741006,13.08621908,30961619201,143400000,Electrical Equipment,737000000,13.4964,1.5939,6.6529,3.034,13.284,,,102960,572465,393682.85,,0,2.4,31,1,0,,9,1,11.11111111,1,0,5636500000
ROL,Rollins Inc,2021,7.988949583,8.277894185,11.15062762,2.944828121,2.199043194,16473789974,492054000,Commercial Services & Supplies,350687000,18.3281,0.5518,7.3119,1.8912,50.3794,,,,,,,0,,,0,0,,8,1,12.5,1,0,1980870000
ROL,Rollins Inc,2020,25.83735535,27.37585047,39.48039528,3.538934184,1.914874574,16769019185,491604000,Commercial Services & Supplies,260824000,14.5295,0.526,5.8201,2.0433,71.5332,,,,,,,0,,,0,0,,9,1,11.11111111,1,0,1845900000
ROL,Rollins Inc,2019,20.69369702,25.32134636,29.26617745,,1.660684741,16316334395,491213040,Commercial Services & Supplies,202503000,14.3278,0.5836,59.4313,1.8581,46.6969,,,,,,,0,,,0,0,,9,1,11.11111111,1,0,1744376000
ROL,Rollins Inc,2018,27.84615305,26.33464597,49.26983035,,1.450109236,16055548592,490934050,Commercial Services & Supplies,232896000,21.775,0.7958,5.8492,1.5579,51.1543,,,,,,,0,,,0,0,,9,1,11.11111111,1,0,1094124000
ROL,Rollins Inc,2017,23.53902916,22.92175341,40.80509081,,1.333265099,15809524249,490468100,Commercial Services & Supplies,190024000,18.3698,0.754,12.7791,1.5953,53.33,,,,,,,0,,,0,0,,9,1,11.11111111,1,0,1033663000
ROL,Rollins Inc,2016,15.60007572,20.24091244,20.59017068,,1.157828821,15548738446,491044090,Commercial Services & Supplies,167369000,18.9633,0.8926,7.9994,1.6156,44.1814,,,,,,,,,,,,,,,,,,916538000
ROL,Rollins Inc,2015,,,,,1.065517939,14913995642,491806830,Commercial Services & Supplies,152149000,18.3665,0.9023,5.01,1.6791,37.522,,,,,,,,,,,,,,,,,,848651000
ROL,Rollins Inc,2014,,,,,0.940294942,15248588748,492054120,Commercial Services & Supplies,137664000,17.7932,0.7854,9.3268,1.7175,35.3163,,,,,,,,,,,,,,,,,,808162000
ROL,Rollins Inc,2013,,,,,0.888926562,15317475564,493015980,Commercial Services & Supplies,123330000,17.2282,0.8621,6.7452,1.805,36.0911,,,,,,,,,,,,,,,,,,739217000
ROL,Rollins Inc,2012,,,,,0.71889932,15346998485,493772870,Commercial Services & Supplies,111332000,16.6396,0.6384,7.2572,1.9709,29.0795,,,,,,,,,,,,,,,,,,692506000
ROP,Roper Technologies Inc,2021,60.60433137,53.33941136,74.31092565,35.76869488,109.8176638,47511771495,106500000,Industrial Conglomerates,982600000,4.8288,0.3815,-1.2941,2.1656,46.2503,,,,,,,,,,,,,,,,,,23713900000
ROP,Roper Technologies Inc,2020,65.6577206,56.16059897,77.71640185,52.722373,100.1892925,47424121142,105700000,Industrial Conglomerates,949700000,4.508,0.4312,32.6685,2.1097,53.1374,,,,,,,,,,,,,,,,,,24024800000
ROP,Roper Technologies Inc,2019,57.30906385,43.19206409,72.47831888,47.26589824,91.35611165,47126321147,105100000,Industrial Conglomerates,1767900000,10.5994,0.6262,18.7508,1.936,34.3515,,,,,,,,,,,,,,,,,,18108900000
ROP,Roper Technologies Inc,2018,56.88207733,42.8675591,72.10568547,46.36357473,74.98546512,47333302704,104400000,Industrial Conglomerates,930300000,6.3884,0.7355,6.5176,2.0248,28.2249,,,,,,,,,,,,,,,,,,15249500000
ROP,Roper Technologies Inc,2017,49.37427428,43.46904105,54.57886458,48.97584642,67.17919505,47354423271,103522000,Industrial Conglomerates,756372000,6.7858,0.647,-0.0594,2.2637,34.1097,,,,,,,,,,,,,,,,,,14316413000
ROP,Roper Technologies Inc,2016,43.85251778,41.39663184,44.61237919,48.36894867,57.15083275,46893994910,102464000,Industrial Conglomerates,658645000,5.3782,0.9528,40.8774,2.209,27.8555,,,,,,,,,,,,,,,,,,14324927000
ROP,Roper Technologies Inc,2015,32.35728983,33.90094692,28.0652921,42.23308134,52.66505327,45321568697,101597000,Industrial Conglomerates,696067000,7.4973,1.7591,21.0493,1.8468,28.0444,,,,,,,,,,,,,,,,,,10168365000
ROP,Roper Technologies Inc,2014,22.02681506,30.15702865,12.18331617,31.50175383,47.59357861,46381821160,100884000,Industrial Conglomerates,646033000,7.7905,1.7867,2.6293,1.8493,24.3493,,,,,,,,,,,,,,,,,,8400185000
ROP,Roper Technologies Inc,2013,23.49247427,30.43103514,14.71394313,32.83800518,42.50325353,46500096336,100209000,Industrial Conglomerates,538293000,7.0568,1.522,15.7525,1.931,24.3131,,,,,,,,,,,,,,,,,,8184981000
ROP,Roper Technologies Inc,2012,16.72141036,22.38806047,15.53637902,4.406130268,37.74463164,46274106269,99558000,Industrial Conglomerates,483360000,7.8021,0.8258,32.9301,1.8002,22.714,,,,,,,,,,,,,,,,,,7071104000
RSG,Republic Services Inc,2021,73.09813896,61.70379985,81.21743464,82.29833555,28.16468005,39949457811,319400000,Commercial Services & Supplies,1292300000,5.3334,0.5383,6.4906,2.771,33.7743,1301.504885,23.35605106,13452108,24542276.4,,,1,18.5,19,1,0,16.3,11,1,36.36363636,1,0,24955000000
RSG,Republic Services Inc,2020,74.46576304,61.484322,86.33416026,81.20719111,26.57031005,39506453923,319800000,Commercial Services & Supplies,969600000,4.1945,0.495,3.3072,2.7778,27.1004,1438.724877,24.07353826,15065946,37923122,,,1,18.5,18.6,1,1,18.6,12,1,33.33333333,1,0,23434000000
RSG,Republic Services Inc,2019,75.93423163,65.96650765,85.28532927,80.77057241,25.28246652,38357808126,322000000,Commercial Services & Supplies,1073800000,4.8455,0.3828,4.935,2.761,27.1795,1491.754624,23.42847753,15213802,36867580,,,1,19.5,19,1,0,,12,1,33.33333333,1,0,22683800000
RSG,Republic Services Inc,2018,71.50322675,50.44943226,91.02267575,82.04982923,24.24931172,38060362658,328400000,Commercial Services & Supplies,1037900000,4.8494,0.4315,2.2225,2.6919,23.3074,1343.052532,26.45630633,13751923,30198675,,,1,,18,1,0,,11,1,27.27272727,1,0,21617000000
RSG,Republic Services Inc,2017,64.61009747,40.280574,86.35137328,77.96216695,23.60961139,38253385781,339000000,Commercial Services & Supplies,815100000,6.1202,0.4513,2.508,2.6694,27.9125,1489.078688,30.51940305,14265531,30870204,,,0,18.5,,0,0,,13,1,23.07692308,1,0,21147000000
RSG,Republic Services Inc,2016,59.96948048,34.43327469,82.71796223,74.08535839,22.42361516,37171190567,344400000,Commercial Services & Supplies,613200000,2.9763,0.5864,0.4563,2.6618,25.8436,1640.836423,31.00636314,15238847,30085530,,,0,18,,0,0,,10,1,10,1,0,20629600000
RSG,Republic Services Inc,2015,57.05651116,29.364798,81.63497518,72.49278499,22.21171429,36693379230,351400000,Commercial Services & Supplies,750400000,3.6914,0.5425,2.1992,2.618,21.5239,,,,,,,0,21.5,,0,0,,11,1,9.090909091,1,0,20535900000
RSG,Republic Services Inc,2014,45.71992106,21.83891661,70.84154595,53.50018304,21.71376507,37073096849,358100000,Commercial Services & Supplies,547900000,2.735,0.5507,0.7258,2.5589,20.591,,,,,,,0,,,0,1,,12,1,8.333333333,1,0,20094000000
RSG,Republic Services Inc,2013,50.02586436,28.43924192,72.71946846,57.09339775,21.82684341,37193340761,363400000,Commercial Services & Supplies,589100000,2.9768,0.6429,1.6939,2.5352,19.5602,,,,,,,0,,,0,0,,10,1,,1,0,19949200000
RSG,Republic Services Inc,2012,22.86209551,29.02671334,22.11505922,12.67641638,20.99563914,36937031369,368000000,Commercial Services & Supplies,572100000,2.9197,0.5335,0.3345,2.5459,15.7545,,,,,,,0,,,0,0,,11,1,,1,0,19616900000
RTX,Raytheon Technologies Corp,2021,71.03726033,63.67109237,78.25486393,74.81132346,48.6600959,1.2537E+11,1508500000,Aerospace & Defense,4145000000,2.3885,0.4935,-0.4619,2.2279,19.6651,,,2080000,21655969.2,6208072.4,,1,,,1,0,,13,1,30.76923077,1,0,1.61404E+11
RTX,Raytheon Technologies Corp,2020,73.50709695,71.47965737,77.91796829,71.23996374,53.1470025,1.2537E+11,1357800000,Aerospace & Defense,-2928000000,-2.3323,0.5037,16.143,2.6486,36.8866,,,1900000,37243618,5488844.5,,1,2.4,,1,0,,14,1,35.71428571,1,0,1.62153E+11
RTX,Raytheon Technologies Corp,2019,72.14430523,67.91830495,76.67666639,73.7755102,48.86991109,1.2537E+11,863900000,Aerospace & Defense,3731000000,4.0442,0.2936,4.0265,3.4134,29.2807,13.12425422,17.89981115,1856387,40725316,5526698.6,,0,2.45,,1,0,,13,1,30.76923077,1,0,1.39615E+11
RTX,Raytheon Technologies Corp,2018,67.12088758,65.58374663,73.34742718,61.47153352,48.03348326,1.2537E+11,810100000,Aerospace & Defense,2150000000,4.5593,0.6511,38.4761,3.3962,14.1999,,,1960000,37876654,5867385.5,,0,2.5,,1,1,,14,1,14.28571429,1,0,1.34211E+11
RTX,Raytheon Technologies Corp,2017,61.44185477,50.10151721,79.24585293,58.12611764,37.48101266,1.2537E+11,799100000,Aerospace & Defense,5610000000,4.8782,0.8848,8.0418,3.2633,19.1696,,,2030000,,6245930,,0,2.65,,1,0,,11,1,18.18181818,1,0,96920000000
RTX,Raytheon Technologies Corp,2016,58.06405015,46.82127149,68.13732977,65.10986577,33.70691762,1.2537E+11,826100000,Aerospace & Defense,5436000000,5.7057,0.8508,2.5399,3.2253,17.1945,,,2070000,,6435197,,0,3.1,,1,0,,12,1,25,1,0,89706000000
RTX,Raytheon Technologies Corp,2015,59.4098032,43.00619496,75.92406053,67.21218268,31.34868798,1.2537E+11,883200000,Aerospace & Defense,4356000000,8.5153,0.7838,-4.0809,3.0508,15.1956,,,2150000,,6813741.6,,0,3.45,,1,0,,12,1,25,1,0,87484000000
RTX,Raytheon Technologies Corp,2014,60.92636605,45.6284153,72.63766339,73.23444529,34.74674385,1.2537E+11,911600000,Aerospace & Defense,6468000000,6.8427,0.6678,0.6755,2.8821,17.8837,13.89225064,15.264712,1682590,,5299576.8,,0,3.65,,1,0,,13,1,23.07692308,1,0,91206000000
RTX,Raytheon Technologies Corp,2013,63.32650707,45.17245733,78.64822206,75.99074524,35.36736959,1.2537E+11,915100000,Aerospace & Defense,5655000000,6.3566,0.7051,1.3254,3.1153,19.7399,15.35950784,16.42691107,1772220,,6056659.2,,0,3.7,,1,0,,13,1,23.07692308,1,0,90594000000
RTX,Raytheon Technologies Corp,2012,62.44554282,51.99726934,66.19048576,76.65227765,28.94772118,1.2537E+11,906600000,Aerospace & Defense,5200000000,6.801,0.6692,45.494,3.1565,15.2424,,,1914377,,6056659.2,,0,3.2,,1,0,,12,1,16.66666667,1,0,89409000000
SNA,Snap-On Inc,2021,38.99400029,43.51269485,51.22833234,23.86163137,77.58627087,11256849305,55000000,Machinery,839900000,10.2361,1.7978,15.1717,1.6935,14.4967,,,,,,,1,,,1,0,,10,1,20,1,0,6759700000
SNA,Snap-On Inc,2020,39.07625618,43.91540402,50.08713208,24.61330918,70.44014733,11182035211,54800000,Machinery,646100000,12.5332,1.4871,5.963,1.7005,13.793,,,,,,,1,,,1,0,,10,1,20,1,0,6557300000
SNA,Snap-On Inc,2019,36.26868178,43.15756617,40.65043362,25.09047786,61.87114338,10794605078,55900000,Machinery,710300000,12.8015,1.4202,2.3623,1.755,12.2064,,,,,,,1,,,1,0,,10,1,20,1,0,5693500000
SNA,Snap-On Inc,2018,41.46098892,46.765821,55.3606296,24.08193478,55.04085258,11231733145,57300000,Machinery,699400000,11.185,1.0668,11.1344,1.79,17.2126,,,,,,,1,,,1,0,,10,1,20,1,0,5373100000
SNA,Snap-On Inc,2017,44.89657191,52.05225777,61.32708519,23.38622816,51.46167247,11334335332,58600000,Machinery,578000000,12.0694,1.1611,9.0531,1.8001,18.592,,,,,,,1,,,1,0,,10,1,20,1,0,5249100000
SNA,Snap-On Inc,2016,41.14693158,52.91137305,47.93849489,22.63355388,45.0464716,10952249063,59400000,Machinery,557100000,11.0795,1.6452,0.4872,1.8702,21.1126,,,,,,,1,,,1,0,,9,1,22.22222222,1,0,4723200000
SNA,Snap-On Inc,2015,44.44068673,54.88737618,62.43540792,18.03111024,41.52667814,10874228650,59100000,Machinery,489300000,10.0213,1.6149,4.8686,1.9486,19.5144,,,,,,,1,,,1,0,,9,1,22.22222222,1,0,4331100000
SNA,Snap-On Inc,2014,43.74266915,58.51252393,56.34864852,17.10025241,38,11158522210,59100000,Machinery,431400000,8.7441,1.6665,5.3225,2.0464,18.6269,,,,,,,1,,,1,0,,10,1,20,1,0,4310100000
SNA,Snap-On Inc,2013,43.99423748,46.36790651,74.60157588,15.89466895,36.30927835,11514423545,59100000,Machinery,359500000,8.0816,1.7575,6.2457,2.2728,14.9198,,,,,,,1,,,1,0,,10,1,20,1,0,4110000000
SNA,Snap-On Inc,2012,50.09234096,61.96260854,72.25172757,18.65681903,30.96391753,11560915161,58900000,Machinery,312000000,7.4652,1.6718,-1.515,2.5356,10.8746,,,,,,,1,,,1,0,,12,1,16.66666667,1,0,3902300000
SWK,Stanley Black & Decker Inc,2021,72.53396957,75.85880876,42.98419052,93.52609076,73.00642479,27140957230,165024000,Machinery,1579600000,5.5875,0.5217,14.4184,2.5682,20.8751,9.193209891,25.27913947,445138,4454586,1674610.276,,0,3.75,,1,0,,10,1,20,1,1,28180000000
SWK,Stanley Black & Decker Inc,2020,70.65155799,75.78926604,35.86197429,94.02945599,71.73360315,26840389302,162427000,Machinery,1176800000,4.7785,0.3946,6.1243,2.7172,20.231,7.806885799,25.85929454,470734,4504136.4,1593334.082,,0,4,,1,0,,12,1,25,1,0,23566300000
SWK,Stanley Black & Decker Inc,2019,65.15146498,68.78192128,44.59654785,78.31395292,61.57988744,25816171415,156381000,Machinery,967600000,3.1434,0.4688,1.6248,2.6305,14.582,8.470994709,23.10929619,409489,4027442.4,1368424.451,,0,4.2,,1,0,,11,1,27.27272727,1,0,20596600000
SWK,Stanley Black & Decker Inc,2018,45.85172083,58.24823028,34.99440801,41.3551471,52.62055211,26577392365,151643000,Machinery,805400000,7.0671,0.4974,22.1479,2.4953,21.763,6.834950619,22.44671583,339477,3149006.4,,,0,4.7,,1,0,,12,1,25,1,0,19408000000
SWK,Stanley Black & Decker Inc,2017,36.08229176,47.05645059,19.75803148,37.69555735,55.48523348,26445077135,152449000,Machinery,1250500000,6.2933,0.8581,3.3521,2.526,16.8865,8.115791547,22.62061619,343381,,,,0,3.3,,1,0,,10,1,30,1,0,19097700000
SWK,Stanley Black & Decker Inc,2016,35.92190841,48.19843331,22.17253406,33.96648022,43.59734595,25538472786,148207000,Machinery,967600000,5.7055,0.6283,-4.551,2.5306,17.4321,,,,,,,0,4.35,,1,0,,10,1,30,1,0,15634900000
SWK,Stanley Black & Decker Inc,2015,34.43663379,53.40525828,18.8587247,26.69324608,39.20558037,25422492770,152706000,Machinery,902200000,4.6992,0.6685,-4.1488,2.4481,17.0812,9.198310299,23.00353552,350662,,,,1,4.2,,1,0,,10,1,20,1,0,15127800000
SWK,Stanley Black & Decker Inc,2014,42.61776399,61.40858105,31.08063275,31.70133248,41.18841694,25915816218,159737000,Machinery,857700000,3.0285,0.6411,4.3619,2.4045,16.9989,9.068885696,25.98649026,351339,,,,1,4.85,,1,0,,13,1,15.38461538,1,0,15849100000
SWK,Stanley Black & Decker Inc,2013,46.21059016,70.6150329,32.94197774,30.60365381,43.79883662,26428741922,158776000,Machinery,519000000,5.5597,0.7291,-0.6583,2.3256,12.9115,9.67237242,28.80371141,360771,,,,1,6,,1,0,,15,1,13.33333333,1,0,16535100000
SWK,Stanley Black & Decker Inc,2012,36.55639436,62.2804715,21.86364165,20.69441881,40.88564823,26592094057,166701000,Machinery,457300000,4.3399,0.7063,5.3476,2.2173,14.3599,,,381505,,,,1,7.5,,1,0,,15,1,13.33333333,1,0,15844000000
TDG,TransDigm Group Inc,2021,43.84647145,41.57175562,54.5860035,33.40643275,-49.93150685,36299377394,58400000,Aerospace & Defense,681000000,3.6065,3.3542,5.0014,13.1548,71.6472,6.641583382,12.88438174,99641,1329443.803,583880.565,,0,,,1,0,,11,1,9.090909091,1,0,19315000000
